#y_P	y_As	y_Sb	x_Al	x_Ga	x_In	a
0.5	0.0	0.5	0.3	0.6	0.1	5.819025
0.5	0.0	0.5	0.3	0.7	-1.11022302463e-16	5.7789
0.5	0.0	0.5	0.4	0.0	0.6	6.0217
0.5	0.0	0.5	0.4	0.1	0.5	5.981575
0.5	0.0	0.5	0.4	0.2	0.4	5.94145
0.5	0.0	0.5	0.4	0.3	0.3	5.901325
0.5	0.0	0.5	0.4	0.4	0.2	5.8612
0.5	0.0	0.5	0.4	0.5	0.1	5.821075
0.5	0.0	0.5	0.4	0.6	-1.11022302463e-16	5.78095
0.5	0.0	0.5	0.5	0.0	0.5	5.983625
0.5	0.0	0.5	0.5	0.1	0.4	5.9435
0.5	0.0	0.5	0.5	0.2	0.3	5.903375
0.5	0.0	0.5	0.5	0.3	0.2	5.86325
0.5	0.0	0.5	0.5	0.4	0.1	5.823125
0.5	0.0	0.5	0.5	0.5	0.0	5.783
0.5	0.0	0.5	0.6	0.0	0.4	5.94555
0.5	0.0	0.5	0.6	0.1	0.3	5.905425
0.5	0.0	0.5	0.6	0.2	0.2	5.8653
0.5	0.0	0.5	0.6	0.3	0.1	5.825175
0.5	0.0	0.5	0.6	0.4	-1.11022302463e-16	5.78505
0.5	0.0	0.5	0.7	0.0	0.3	5.907475
0.5	0.0	0.5	0.7	0.1	0.2	5.86735
0.5	0.0	0.5	0.7	0.2	0.1	5.827225
0.5	0.0	0.5	0.7	0.3	-1.11022302463e-16	5.7871
0.5	0.0	0.5	0.8	0.0	0.2	5.8694
0.5	0.0	0.5	0.8	0.1	0.1	5.829275
0.5	0.0	0.5	0.8	0.2	-5.55111512313e-17	5.78915
0.5	0.0	0.5	0.9	0.0	0.1	5.831325
0.5	0.0	0.5	0.9	0.1	-2.77555756156e-17	5.7912
0.5	0.0	0.5	1.0	0.0	0.0	5.79325
0.5	0.1	0.4	0.0	0.0	1.0	6.1319
0.5	0.1	0.4	0.0	0.1	0.9	6.091568
0.5	0.1	0.4	0.0	0.2	0.8	6.051236
0.5	0.1	0.4	0.0	0.3	0.7	6.010904
0.5	0.1	0.4	0.0	0.4	0.6	5.970572
0.5	0.1	0.4	0.0	0.5	0.5	5.93024
0.5	0.1	0.4	0.0	0.6	0.4	5.889908
0.5	0.1	0.4	0.0	0.7	0.3	5.849576
0.5	0.1	0.4	0.0	0.8	0.2	5.809244
0.5	0.1	0.4	0.0	0.9	0.1	5.768912
0.5	0.1	0.4	0.0	1.0	0.0	5.72858
0.5	0.1	0.4	0.1	0.0	0.9	6.093285
0.5	0.1	0.4	0.1	0.1	0.8	6.052953
0.5	0.1	0.4	0.1	0.2	0.7	6.012621
0.5	0.1	0.4	0.1	0.3	0.6	5.972289
0.5	0.1	0.4	0.1	0.4	0.5	5.931957
0.5	0.1	0.4	0.1	0.5	0.4	5.891625
0.5	0.1	0.4	0.1	0.6	0.3	5.851293
0.5	0.1	0.4	0.1	0.7	0.2	5.810961
0.5	0.1	0.4	0.1	0.8	0.1	5.770629
0.5	0.1	0.4	0.1	0.9	0.0	5.730297
0.5	0.1	0.4	0.2	0.0	0.8	6.05467
0.5	0.1	0.4	0.2	0.1	0.7	6.014338
0.5	0.1	0.4	0.2	0.2	0.6	5.974006
0.5	0.1	0.4	0.2	0.3	0.5	5.933674
0.5	0.1	0.4	0.2	0.4	0.4	5.893342
0.5	0.1	0.4	0.2	0.5	0.3	5.85301
0.5	0.1	0.4	0.2	0.6	0.2	5.812678
0.5	0.1	0.4	0.2	0.7	0.1	5.772346
0.5	0.1	0.4	0.2	0.8	0.0	5.732014
0.5	0.1	0.4	0.3	0.0	0.7	6.016055
0.5	0.1	0.4	0.3	0.1	0.6	5.975723
0.5	0.1	0.4	0.3	0.2	0.5	5.935391
0.5	0.1	0.4	0.3	0.3	0.4	5.895059
0.5	0.1	0.4	0.3	0.4	0.3	5.854727
0.5	0.1	0.4	0.3	0.5	0.2	5.814395
0.5	0.1	0.4	0.3	0.6	0.1	5.774063
0.5	0.1	0.4	0.3	0.7	-1.11022302463e-16	5.733731
0.5	0.1	0.4	0.4	0.0	0.6	5.97744
0.5	0.1	0.4	0.4	0.1	0.5	5.937108
0.5	0.1	0.4	0.4	0.2	0.4	5.896776
0.5	0.1	0.4	0.4	0.3	0.3	5.856444
0.5	0.1	0.4	0.4	0.4	0.2	5.816112
0.5	0.1	0.4	0.4	0.5	0.1	5.77578
0.5	0.1	0.4	0.4	0.6	-1.11022302463e-16	5.735448
0.5	0.1	0.4	0.5	0.0	0.5	5.938825
0.5	0.1	0.4	0.5	0.1	0.4	5.898493
0.5	0.1	0.4	0.5	0.2	0.3	5.858161
0.5	0.1	0.4	0.5	0.3	0.2	5.817829
0.5	0.1	0.4	0.5	0.4	0.1	5.777497
0.5	0.1	0.4	0.5	0.5	0.0	5.737165
0.5	0.1	0.4	0.6	0.0	0.4	5.90021
0.5	0.1	0.4	0.6	0.1	0.3	5.859878
0.5	0.1	0.4	0.6	0.2	0.2	5.819546
0.5	0.1	0.4	0.6	0.3	0.1	5.779214
0.5	0.1	0.4	0.6	0.4	-1.11022302463e-16	5.738882
0.5	0.1	0.4	0.7	0.0	0.3	5.861595
0.5	0.1	0.4	0.7	0.1	0.2	5.821263
0.5	0.1	0.4	0.7	0.2	0.1	5.780931
0.5	0.1	0.4	0.7	0.3	-1.11022302463e-16	5.740599
0.5	0.1	0.4	0.8	0.0	0.2	5.82298
0.5	0.1	0.4	0.8	0.1	0.1	5.782648
0.5	0.1	0.4	0.8	0.2	-5.55111512313e-17	5.742316
0.5	0.1	0.4	0.9	0.0	0.1	5.784365
0.5	0.1	0.4	0.9	0.1	-2.77555756156e-17	5.744033
0.5	0.1	0.4	1.0	0.0	0.0	5.74575
0.5	0.2	0.3	0.0	0.0	1.0	6.0898
0.5	0.2	0.3	0.0	0.1	0.9	6.049261
0.5	0.2	0.3	0.0	0.2	0.8	6.008722
0.5	0.2	0.3	0.0	0.3	0.7	5.968183
0.5	0.2	0.3	0.0	0.4	0.6	5.927644
0.5	0.2	0.3	0.0	0.5	0.5	5.887105
0.5	0.2	0.3	0.0	0.6	0.4	5.846566
0.5	0.2	0.3	0.0	0.7	0.3	5.806027
0.5	0.2	0.3	0.0	0.8	0.2	5.765488
0.5	0.2	0.3	0.0	0.9	0.1	5.724949
0.5	0.2	0.3	0.0	1.0	0.0	5.68441
0.5	0.2	0.3	0.1	0.0	0.9	6.050645
0.5	0.2	0.3	0.1	0.1	0.8	6.010106
0.5	0.2	0.3	0.1	0.2	0.7	5.969567
0.5	0.2	0.3	0.1	0.3	0.6	5.929028
0.5	0.2	0.3	0.1	0.4	0.5	5.888489
0.5	0.2	0.3	0.1	0.5	0.4	5.84795
0.5	0.2	0.3	0.1	0.6	0.3	5.807411
0.5	0.2	0.3	0.1	0.7	0.2	5.766872
0.5	0.2	0.3	0.1	0.8	0.1	5.726333
0.5	0.2	0.3	0.1	0.9	0.0	5.685794
0.5	0.2	0.3	0.2	0.0	0.8	6.01149
0.5	0.2	0.3	0.2	0.1	0.7	5.970951
0.5	0.2	0.3	0.2	0.2	0.6	5.930412
0.5	0.2	0.3	0.2	0.3	0.5	5.889873
0.5	0.2	0.3	0.2	0.4	0.4	5.849334
0.5	0.2	0.3	0.2	0.5	0.3	5.808795
0.5	0.2	0.3	0.2	0.6	0.2	5.768256
0.5	0.2	0.3	0.2	0.7	0.1	5.727717
0.5	0.2	0.3	0.2	0.8	0.0	5.687178
0.5	0.2	0.3	0.3	0.0	0.7	5.972335
0.5	0.2	0.3	0.3	0.1	0.6	5.931796
0.5	0.2	0.3	0.3	0.2	0.5	5.891257
0.5	0.2	0.3	0.3	0.3	0.4	5.850718
0.5	0.2	0.3	0.3	0.4	0.3	5.810179
0.5	0.2	0.3	0.3	0.5	0.2	5.76964
0.5	0.2	0.3	0.3	0.6	0.1	5.729101
0.5	0.2	0.3	0.3	0.7	-1.11022302463e-16	5.688562
0.5	0.2	0.3	0.4	0.0	0.6	5.93318
0.5	0.2	0.3	0.4	0.1	0.5	5.892641
0.5	0.2	0.3	0.4	0.2	0.4	5.852102
0.5	0.2	0.3	0.4	0.3	0.3	5.811563
0.5	0.2	0.3	0.4	0.4	0.2	5.771024
0.5	0.2	0.3	0.4	0.5	0.1	5.730485
0.5	0.2	0.3	0.4	0.6	-1.11022302463e-16	5.689946
0.5	0.2	0.3	0.5	0.0	0.5	5.894025
0.5	0.2	0.3	0.5	0.1	0.4	5.853486
0.5	0.2	0.3	0.5	0.2	0.3	5.812947
0.5	0.2	0.3	0.5	0.3	0.2	5.772408
0.5	0.2	0.3	0.5	0.4	0.1	5.731869
0.5	0.2	0.3	0.5	0.5	0.0	5.69133
0.5	0.2	0.3	0.6	0.0	0.4	5.85487
0.5	0.2	0.3	0.6	0.1	0.3	5.814331
0.5	0.2	0.3	0.6	0.2	0.2	5.773792
0.5	0.2	0.3	0.6	0.3	0.1	5.733253
0.5	0.2	0.3	0.6	0.4	-1.11022302463e-16	5.692714
0.5	0.2	0.3	0.7	0.0	0.3	5.815715
0.5	0.2	0.3	0.7	0.1	0.2	5.775176
0.5	0.2	0.3	0.7	0.2	0.1	5.734637
0.5	0.2	0.3	0.7	0.3	-1.11022302463e-16	5.694098
0.5	0.2	0.3	0.8	0.0	0.2	5.77656
0.5	0.2	0.3	0.8	0.1	0.1	5.736021
0.5	0.2	0.3	0.8	0.2	-5.55111512313e-17	5.695482
0.5	0.2	0.3	0.9	0.0	0.1	5.737405
0.5	0.2	0.3	0.9	0.1	-2.77555756156e-17	5.696866
0.5	0.2	0.3	1.0	0.0	0.0	5.69825
0.5	0.3	0.2	0.0	0.0	1.0	6.0477
0.5	0.3	0.2	0.0	0.1	0.9	6.006954
0.5	0.3	0.2	0.0	0.2	0.8	5.966208
0.5	0.3	0.2	0.0	0.3	0.7	5.925462
0.5	0.3	0.2	0.0	0.4	0.6	5.884716
0.5	0.3	0.2	0.0	0.5	0.5	5.84397
0.5	0.3	0.2	0.0	0.6	0.4	5.803224
0.5	0.3	0.2	0.0	0.7	0.3	5.762478
0.5	0.3	0.2	0.0	0.8	0.2	5.721732
0.5	0.3	0.2	0.0	0.9	0.1	5.680986
0.5	0.3	0.2	0.0	1.0	0.0	5.64024
0.5	0.3	0.2	0.1	0.0	0.9	6.008005
0.5	0.3	0.2	0.1	0.1	0.8	5.967259
0.5	0.3	0.2	0.1	0.2	0.7	5.926513
0.5	0.3	0.2	0.1	0.3	0.6	5.885767
0.5	0.3	0.2	0.1	0.4	0.5	5.845021
0.5	0.3	0.2	0.1	0.5	0.4	5.804275
0.5	0.3	0.2	0.1	0.6	0.3	5.763529
0.5	0.3	0.2	0.1	0.7	0.2	5.722783
0.5	0.3	0.2	0.1	0.8	0.1	5.682037
0.5	0.3	0.2	0.1	0.9	0.0	5.641291
0.5	0.3	0.2	0.2	0.0	0.8	5.96831
0.5	0.3	0.2	0.2	0.1	0.7	5.927564
0.5	0.3	0.2	0.2	0.2	0.6	5.886818
0.5	0.3	0.2	0.2	0.3	0.5	5.846072
0.5	0.3	0.2	0.2	0.4	0.4	5.805326
0.5	0.3	0.2	0.2	0.5	0.3	5.76458
0.5	0.3	0.2	0.2	0.6	0.2	5.723834
0.5	0.3	0.2	0.2	0.7	0.1	5.683088
0.5	0.3	0.2	0.2	0.8	0.0	5.642342
0.5	0.3	0.2	0.3	0.0	0.7	5.928615
0.5	0.3	0.2	0.3	0.1	0.6	5.887869
0.5	0.3	0.2	0.3	0.2	0.5	5.847123
0.5	0.3	0.2	0.3	0.3	0.4	5.806377
0.5	0.3	0.2	0.3	0.4	0.3	5.765631
0.5	0.3	0.2	0.3	0.5	0.2	5.724885
0.5	0.3	0.2	0.3	0.6	0.1	5.684139
0.5	0.3	0.2	0.3	0.7	-1.11022302463e-16	5.643393
0.5	0.3	0.2	0.4	0.0	0.6	5.88892
0.5	0.3	0.2	0.4	0.1	0.5	5.848174
0.5	0.3	0.2	0.4	0.2	0.4	5.807428
0.5	0.3	0.2	0.4	0.3	0.3	5.766682
0.5	0.3	0.2	0.4	0.4	0.2	5.725936
0.5	0.3	0.2	0.4	0.5	0.1	5.68519
0.5	0.3	0.2	0.4	0.6	-1.11022302463e-16	5.644444
0.5	0.3	0.2	0.5	0.0	0.5	5.849225
0.5	0.3	0.2	0.5	0.1	0.4	5.808479
0.5	0.3	0.2	0.5	0.2	0.3	5.767733
0.5	0.3	0.2	0.5	0.3	0.2	5.726987
0.5	0.3	0.2	0.5	0.4	0.1	5.686241
0.5	0.3	0.2	0.5	0.5	0.0	5.645495
0.5	0.3	0.2	0.6	0.0	0.4	5.80953
0.5	0.3	0.2	0.6	0.1	0.3	5.768784
0.5	0.3	0.2	0.6	0.2	0.2	5.728038
0.5	0.3	0.2	0.6	0.3	0.1	5.687292
0.5	0.3	0.2	0.6	0.4	-1.11022302463e-16	5.646546
0.5	0.3	0.2	0.7	0.0	0.3	5.769835
0.5	0.3	0.2	0.7	0.1	0.2	5.729089
0.5	0.3	0.2	0.7	0.2	0.1	5.688343
0.5	0.3	0.2	0.7	0.3	-1.11022302463e-16	5.647597
0.5	0.3	0.2	0.8	0.0	0.2	5.73014
0.5	0.3	0.2	0.8	0.1	0.1	5.689394
0.5	0.3	0.2	0.8	0.2	-5.55111512313e-17	5.648648
0.5	0.3	0.2	0.9	0.0	0.1	5.690445
0.5	0.3	0.2	0.9	0.1	-2.77555756156e-17	5.649699
0.5	0.3	0.2	1.0	0.0	0.0	5.65075
0.5	0.4	0.1	0.0	0.0	1.0	6.0056
0.5	0.4	0.1	0.0	0.1	0.9	5.964647
0.5	0.4	0.1	0.0	0.2	0.8	5.923694
0.5	0.4	0.1	0.0	0.3	0.7	5.882741
0.5	0.4	0.1	0.0	0.4	0.6	5.841788
0.5	0.4	0.1	0.0	0.5	0.5	5.800835
0.5	0.4	0.1	0.0	0.6	0.4	5.759882
0.5	0.4	0.1	0.0	0.7	0.3	5.718929
0.5	0.4	0.1	0.0	0.8	0.2	5.677976
0.5	0.4	0.1	0.0	0.9	0.1	5.637023
0.5	0.4	0.1	0.0	1.0	0.0	5.59607
0.5	0.4	0.1	0.1	0.0	0.9	5.965365
0.5	0.4	0.1	0.1	0.1	0.8	5.924412
0.5	0.4	0.1	0.1	0.2	0.7	5.883459
0.5	0.4	0.1	0.1	0.3	0.6	5.842506
0.5	0.4	0.1	0.1	0.4	0.5	5.801553
0.5	0.4	0.1	0.1	0.5	0.4	5.7606
0.5	0.4	0.1	0.1	0.6	0.3	5.719647
0.5	0.4	0.1	0.1	0.7	0.2	5.678694
0.5	0.4	0.1	0.1	0.8	0.1	5.637741
0.5	0.4	0.1	0.1	0.9	0.0	5.596788
0.5	0.4	0.1	0.2	0.0	0.8	5.92513
0.5	0.4	0.1	0.2	0.1	0.7	5.884177
0.5	0.4	0.1	0.2	0.2	0.6	5.843224
0.5	0.4	0.1	0.2	0.3	0.5	5.802271
0.5	0.4	0.1	0.2	0.4	0.4	5.761318
0.5	0.4	0.1	0.2	0.5	0.3	5.720365
0.5	0.4	0.1	0.2	0.6	0.2	5.679412
0.5	0.4	0.1	0.2	0.7	0.1	5.638459
0.5	0.4	0.1	0.2	0.8	0.0	5.597506
0.5	0.4	0.1	0.3	0.0	0.7	5.884895
0.5	0.4	0.1	0.3	0.1	0.6	5.843942
0.5	0.4	0.1	0.3	0.2	0.5	5.802989
0.5	0.4	0.1	0.3	0.3	0.4	5.762036
0.5	0.4	0.1	0.3	0.4	0.3	5.721083
0.5	0.4	0.1	0.3	0.5	0.2	5.68013
0.5	0.4	0.1	0.3	0.6	0.1	5.639177
0.5	0.4	0.1	0.3	0.7	-1.11022302463e-16	5.598224
0.5	0.4	0.1	0.4	0.0	0.6	5.84466
0.5	0.4	0.1	0.4	0.1	0.5	5.803707
0.5	0.4	0.1	0.4	0.2	0.4	5.762754
0.5	0.4	0.1	0.4	0.3	0.3	5.721801
0.5	0.4	0.1	0.4	0.4	0.2	5.680848
0.5	0.4	0.1	0.4	0.5	0.1	5.639895
0.5	0.4	0.1	0.4	0.6	-1.11022302463e-16	5.598942
0.5	0.4	0.1	0.5	0.0	0.5	5.804425
0.5	0.4	0.1	0.5	0.1	0.4	5.763472
0.5	0.4	0.1	0.5	0.2	0.3	5.722519
0.5	0.4	0.1	0.5	0.3	0.2	5.681566
0.5	0.4	0.1	0.5	0.4	0.1	5.640613
0.5	0.4	0.1	0.5	0.5	0.0	5.59966
0.5	0.4	0.1	0.6	0.0	0.4	5.76419
0.5	0.4	0.1	0.6	0.1	0.3	5.723237
0.5	0.4	0.1	0.6	0.2	0.2	5.682284
0.5	0.4	0.1	0.6	0.3	0.1	5.641331
0.5	0.4	0.1	0.6	0.4	-1.11022302463e-16	5.600378
0.5	0.4	0.1	0.7	0.0	0.3	5.723955
0.5	0.4	0.1	0.7	0.1	0.2	5.683002
0.5	0.4	0.1	0.7	0.2	0.1	5.642049
0.5	0.4	0.1	0.7	0.3	-1.11022302463e-16	5.601096
0.5	0.4	0.1	0.8	0.0	0.2	5.68372
0.5	0.4	0.1	0.8	0.1	0.1	5.642767
0.5	0.4	0.1	0.8	0.2	-5.55111512313e-17	5.601814
0.5	0.4	0.1	0.9	0.0	0.1	5.643485
0.5	0.4	0.1	0.9	0.1	-2.77555756156e-17	5.602532
0.5	0.4	0.1	1.0	0.0	0.0	5.60325
0.5	0.5	0.0	0.0	0.0	1.0	5.9635
0.5	0.5	0.0	0.0	0.1	0.9	5.92234
0.5	0.5	0.0	0.0	0.2	0.8	5.88118
0.5	0.5	0.0	0.0	0.3	0.7	5.84002
0.5	0.5	0.0	0.0	0.4	0.6	5.79886
0.5	0.5	0.0	0.0	0.5	0.5	5.7577
0.5	0.5	0.0	0.0	0.6	0.4	5.71654
0.5	0.5	0.0	0.0	0.7	0.3	5.67538
0.5	0.5	0.0	0.0	0.8	0.2	5.63422
0.5	0.5	0.0	0.0	0.9	0.1	5.59306
0.5	0.5	0.0	0.0	1.0	0.0	5.5519
0.5	0.5	0.0	0.1	0.0	0.9	5.922725
0.5	0.5	0.0	0.1	0.1	0.8	5.881565
0.5	0.5	0.0	0.1	0.2	0.7	5.840405
0.5	0.5	0.0	0.1	0.3	0.6	5.799245
0.5	0.5	0.0	0.1	0.4	0.5	5.758085
0.5	0.5	0.0	0.1	0.5	0.4	5.716925
0.5	0.5	0.0	0.1	0.6	0.3	5.675765
0.5	0.5	0.0	0.1	0.7	0.2	5.634605
0.5	0.5	0.0	0.1	0.8	0.1	5.593445
0.5	0.5	0.0	0.1	0.9	0.0	5.552285
0.5	0.5	0.0	0.2	0.0	0.8	5.88195
0.5	0.5	0.0	0.2	0.1	0.7	5.84079
0.5	0.5	0.0	0.2	0.2	0.6	5.79963
0.5	0.5	0.0	0.2	0.3	0.5	5.75847
0.5	0.5	0.0	0.2	0.4	0.4	5.71731
0.5	0.5	0.0	0.2	0.5	0.3	5.67615
0.5	0.5	0.0	0.2	0.6	0.2	5.63499
0.5	0.5	0.0	0.2	0.7	0.1	5.59383
0.5	0.5	0.0	0.2	0.8	0.0	5.55267
0.5	0.5	0.0	0.3	0.0	0.7	5.841175
0.5	0.5	0.0	0.3	0.1	0.6	5.800015
0.5	0.5	0.0	0.3	0.2	0.5	5.758855
0.5	0.5	0.0	0.3	0.3	0.4	5.717695
0.5	0.5	0.0	0.3	0.4	0.3	5.676535
0.5	0.5	0.0	0.3	0.5	0.2	5.635375
0.5	0.5	0.0	0.3	0.6	0.1	5.594215
0.5	0.5	0.0	0.3	0.7	-1.11022302463e-16	5.553055
0.5	0.5	0.0	0.4	0.0	0.6	5.8004
0.5	0.5	0.0	0.4	0.1	0.5	5.75924
0.5	0.5	0.0	0.4	0.2	0.4	5.71808
0.5	0.5	0.0	0.4	0.3	0.3	5.67692
0.5	0.5	0.0	0.4	0.4	0.2	5.63576
0.5	0.5	0.0	0.4	0.5	0.1	5.5946
0.5	0.5	0.0	0.4	0.6	-1.11022302463e-16	5.55344
0.5	0.5	0.0	0.5	0.0	0.5	5.759625
0.5	0.5	0.0	0.5	0.1	0.4	5.718465
0.5	0.5	0.0	0.5	0.2	0.3	5.677305
0.5	0.5	0.0	0.5	0.3	0.2	5.636145
0.5	0.5	0.0	0.5	0.4	0.1	5.594985
0.5	0.5	0.0	0.5	0.5	0.0	5.553825
0.5	0.5	0.0	0.6	0.0	0.4	5.71885
0.5	0.5	0.0	0.6	0.1	0.3	5.67769
0.5	0.5	0.0	0.6	0.2	0.2	5.63653
0.5	0.5	0.0	0.6	0.3	0.1	5.59537
0.5	0.5	0.0	0.6	0.4	-1.11022302463e-16	5.55421
0.5	0.5	0.0	0.7	0.0	0.3	5.678075
0.5	0.5	0.0	0.7	0.1	0.2	5.636915
0.5	0.5	0.0	0.7	0.2	0.1	5.595755
0.5	0.5	0.0	0.7	0.3	-1.11022302463e-16	5.554595
0.5	0.5	0.0	0.8	0.0	0.2	5.6373
0.5	0.5	0.0	0.8	0.1	0.1	5.59614
0.5	0.5	0.0	0.8	0.2	-5.55111512313e-17	5.55498
0.5	0.5	0.0	0.9	0.0	0.1	5.596525
0.5	0.5	0.0	0.9	0.1	-2.77555756156e-17	5.555365
0.5	0.5	0.0	1.0	0.0	0.0	5.55575
0.6	0.0	0.4	0.0	0.0	1.0	6.11292
0.6	0.0	0.4	0.0	0.1	0.9	6.072458
0.6	0.0	0.4	0.0	0.2	0.8	6.031996
0.6	0.0	0.4	0.0	0.3	0.7	5.991534
0.6	0.0	0.4	0.0	0.4	0.6	5.951072
0.6	0.0	0.4	0.0	0.5	0.5	5.91061
0.6	0.0	0.4	0.0	0.6	0.4	5.870148
0.6	0.0	0.4	0.0	0.7	0.3	5.829686
0.6	0.0	0.4	0.0	0.8	0.2	5.789224
0.6	0.0	0.4	0.0	0.9	0.1	5.748762
0.6	0.0	0.4	0.0	1.0	0.0	5.7083
0.6	0.0	0.4	0.1	0.0	0.9	6.074108
0.6	0.0	0.4	0.1	0.1	0.8	6.033646
0.6	0.0	0.4	0.1	0.2	0.7	5.993184
0.6	0.0	0.4	0.1	0.3	0.6	5.952722
0.6	0.0	0.4	0.1	0.4	0.5	5.91226
0.6	0.0	0.4	0.1	0.5	0.4	5.871798
0.6	0.0	0.4	0.1	0.6	0.3	5.831336
0.6	0.0	0.4	0.1	0.7	0.2	5.790874
0.6	0.0	0.4	0.1	0.8	0.1	5.750412
0.6	0.0	0.4	0.1	0.9	0.0	5.70995
0.6	0.0	0.4	0.2	0.0	0.8	6.035296
0.6	0.0	0.4	0.2	0.1	0.7	5.994834
0.6	0.0	0.4	0.2	0.2	0.6	5.954372
0.6	0.0	0.4	0.2	0.3	0.5	5.91391
0.6	0.0	0.4	0.2	0.4	0.4	5.873448
0.6	0.0	0.4	0.2	0.5	0.3	5.832986
0.6	0.0	0.4	0.2	0.6	0.2	5.792524
0.6	0.0	0.4	0.2	0.7	0.1	5.752062
0.6	0.0	0.4	0.2	0.8	0.0	5.7116
0.6	0.0	0.4	0.3	0.0	0.7	5.996484
0.6	0.0	0.4	0.3	0.1	0.6	5.956022
0.6	0.0	0.4	0.3	0.2	0.5	5.91556
0.6	0.0	0.4	0.3	0.3	0.4	5.875098
0.6	0.0	0.4	0.3	0.4	0.3	5.834636
0.6	0.0	0.4	0.3	0.5	0.2	5.794174
0.6	0.0	0.4	0.3	0.6	0.1	5.753712
0.6	0.0	0.4	0.3	0.7	-1.11022302463e-16	5.71325
0.6	0.0	0.4	0.4	0.0	0.6	5.957672
0.6	0.0	0.4	0.4	0.1	0.5	5.91721
0.6	0.0	0.4	0.4	0.2	0.4	5.876748
0.6	0.0	0.4	0.4	0.3	0.3	5.836286
0.6	0.0	0.4	0.4	0.4	0.2	5.795824
0.6	0.0	0.4	0.4	0.5	0.1	5.755362
0.6	0.0	0.4	0.4	0.6	-1.11022302463e-16	5.7149
0.6	0.0	0.4	0.5	0.0	0.5	5.91886
0.6	0.0	0.4	0.5	0.1	0.4	5.878398
0.6	0.0	0.4	0.5	0.2	0.3	5.837936
0.6	0.0	0.4	0.5	0.3	0.2	5.797474
0.6	0.0	0.4	0.5	0.4	0.1	5.757012
0.6	0.0	0.4	0.5	0.5	0.0	5.71655
0.6	0.0	0.4	0.6	0.0	0.4	5.880048
0.6	0.0	0.4	0.6	0.1	0.3	5.839586
0.6	0.0	0.4	0.6	0.2	0.2	5.799124
0.6	0.0	0.4	0.6	0.3	0.1	5.758662
0.6	0.0	0.4	0.6	0.4	-1.11022302463e-16	5.7182
0.6	0.0	0.4	0.7	0.0	0.3	5.841236
0.6	0.0	0.4	0.7	0.1	0.2	5.800774
0.6	0.0	0.4	0.7	0.2	0.1	5.760312
0.6	0.0	0.4	0.7	0.3	-1.11022302463e-16	5.71985
0.6	0.0	0.4	0.8	0.0	0.2	5.802424
0.6	0.0	0.4	0.8	0.1	0.1	5.761962
0.6	0.0	0.4	0.8	0.2	-5.55111512313e-17	5.7215
0.6	0.0	0.4	0.9	0.0	0.1	5.763612
0.6	0.0	0.4	0.9	0.1	-2.77555756156e-17	5.72315
0.6	0.0	0.4	1.0	0.0	0.0	5.7248
0.6	0.1	0.3	0.0	0.0	1.0	6.07082
0.6	0.1	0.3	0.0	0.1	0.9	6.030151
0.6	0.1	0.3	0.0	0.2	0.8	5.989482
0.6	0.1	0.3	0.0	0.3	0.7	5.948813
0.6	0.1	0.3	0.0	0.4	0.6	5.908144
0.6	0.1	0.3	0.0	0.5	0.5	5.867475
0.6	0.1	0.3	0.0	0.6	0.4	5.826806
0.6	0.1	0.3	0.0	0.7	0.3	5.786137
0.6	0.1	0.3	0.0	0.8	0.2	5.745468
0.6	0.1	0.3	0.0	0.9	0.1	5.704799
0.6	0.1	0.3	0.0	1.0	0.0	5.66413
0.6	0.1	0.3	0.1	0.0	0.9	6.031468
0.6	0.1	0.3	0.1	0.1	0.8	5.990799
0.6	0.1	0.3	0.1	0.2	0.7	5.95013
0.6	0.1	0.3	0.1	0.3	0.6	5.909461
0.6	0.1	0.3	0.1	0.4	0.5	5.868792
0.6	0.1	0.3	0.1	0.5	0.4	5.828123
0.6	0.1	0.3	0.1	0.6	0.3	5.787454
0.6	0.1	0.3	0.1	0.7	0.2	5.746785
0.6	0.1	0.3	0.1	0.8	0.1	5.706116
0.6	0.1	0.3	0.1	0.9	0.0	5.665447
0.6	0.1	0.3	0.2	0.0	0.8	5.992116
0.6	0.1	0.3	0.2	0.1	0.7	5.951447
0.6	0.1	0.3	0.2	0.2	0.6	5.910778
0.6	0.1	0.3	0.2	0.3	0.5	5.870109
0.6	0.1	0.3	0.2	0.4	0.4	5.82944
0.6	0.1	0.3	0.2	0.5	0.3	5.788771
0.6	0.1	0.3	0.2	0.6	0.2	5.748102
0.6	0.1	0.3	0.2	0.7	0.1	5.707433
0.6	0.1	0.3	0.2	0.8	0.0	5.666764
0.6	0.1	0.3	0.3	0.0	0.7	5.952764
0.6	0.1	0.3	0.3	0.1	0.6	5.912095
0.6	0.1	0.3	0.3	0.2	0.5	5.871426
0.6	0.1	0.3	0.3	0.3	0.4	5.830757
0.6	0.1	0.3	0.3	0.4	0.3	5.790088
0.6	0.1	0.3	0.3	0.5	0.2	5.749419
0.6	0.1	0.3	0.3	0.6	0.1	5.70875
0.6	0.1	0.3	0.3	0.7	-1.11022302463e-16	5.668081
0.6	0.1	0.3	0.4	0.0	0.6	5.913412
0.6	0.1	0.3	0.4	0.1	0.5	5.872743
0.6	0.1	0.3	0.4	0.2	0.4	5.832074
0.6	0.1	0.3	0.4	0.3	0.3	5.791405
0.6	0.1	0.3	0.4	0.4	0.2	5.750736
0.6	0.1	0.3	0.4	0.5	0.1	5.710067
0.6	0.1	0.3	0.4	0.6	-1.11022302463e-16	5.669398
